BuildingType,PropertyGFABuilding(s),YearBuilt,Longitude,NumberofBuildings,Neighborhood,NumberofFloors,PrimaryPropertyType,ComplianceStatus,SiteEnergyUse(kBtu),PropertyGFATotal,TotalGHGEmissions,Latitude,PropertyGFAParking,ListOfAllPropertyUseTypes,CouncilDistrictCode,OSEBuildingID,Age,Central,Delridge,Downtown,East,Greater duwamish,Lake union,Magnolia / queen anne,North,Northeast,Northwest,Southeast,Southwest,Hospital,Hotel,K-12 School,Laboratory,Large Office,Low-Rise Multifamily,Medical Office,Mixed Use Property,Other,Refrigerated Warehouse,Residence Hall,Restaurant,Retail Store,Self-Storage Facility,Senior Care Community,Small- and Mid-Sized Office,Supermarket / Grocery Store,University,Warehouse,Worship Facility,NonResidential,Nonresidential COS,SPS-District K-12,CSC 2,CSC 3,CSC 4,CSC 5,CSC 6,CSC 7
NonResidential,2.0451598390711876,2001,-122.32966,0.9090909090909091,Downtown,1.2515773256936356,Hotel,1,11.017587103445061,1.8232549929279243,6.048996548415371,47.61784,2.3888578993720904,Hotel,CSC 7,33,6.647444600690303,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
NonResidential,2.041377500665389,1978,-122.34186000000001,0.9090909090909091,Downtown,1.0841848388382287,Hotel,1,10.61202329883247,1.8216292184084037,5.03299583626554,47.61558,2.3756782853203435,Hotel,CSC 7,35,12.101308980579928,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
NonResidential,2.0436575972526634,1906,-122.33118,0.9090909090909091,Lake union,0.9316864056685098,Small- and Mid-Sized Office,1,10.578957190337416,1.8221413242330202,5.254228345578847,47.6641,0.0,"K-12 School, Multifamily Housing, Office, Other - Entertainment/Public Assembly",CSC 4,38,23.15475901495937,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
NonResidential,2.043404560410762,1994,-122.29965,0.9090909090909091,Northeast,1.0203072757974183,Hotel,1,10.794137301843746,1.8220136799403217,5.588400278941017,47.66583,0.0,Hotel,CSC 4,40,8.547203584497597,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
NonResidential,2.044524314805243,1955,-122.29598,0.9090909090909091,Northeast,0.7978618320884237,Self-Storage Facility,1,9.321909796833943,1.822574677768122,1.3825044053765043,47.66172,0.0,Self-Storage Facility,CSC 4,41,16.21598533798789,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
NonResidential,2.0487957198972913,1961,-122.28875,0.3225806451612903,Greater duwamish,0.7978618320884237,Warehouse,1,11.60521816835939,1.8245968564324042,5.9919116655170255,47.511379999999996,0.0,"Non-Refrigerated Warehouse, Office, Refrigerated Warehouse",CSC 2,46,15.21895109642605,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
SPS-District K-12,2.0416341957590296,1990,-122.39047,0.9090909090909091,Magnolia / queen anne,0.7978618320884237,K-12 School,1,10.146687726829784,1.821107731054913,3.537993944154966,47.65671,0.0,K-12 School,CSC 7,50,9.517617050819142,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
NonResidential,2.0439787823129274,1961,-122.38476000000001,0.9090909090909091,Ballard,0.7978618320884237,Small- and Mid-Sized Office,1,10.760509741258867,1.8223026270944298,5.05058056334333,47.66587,0.0,"Non-Refrigerated Warehouse, Office",CSC 6,52,15.21895109642605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
NonResidential,2.0414104012615466,1900,-122.31132,0.9090909090909091,Greater duwamish,0.7978618320884237,Small- and Mid-Sized Office,1,10.42184059277148,1.8209917144751457,4.576564199398966,47.58034,0.0,"Office, Other - Education",CSC 2,53,23.900688288443316,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
NonResidential,2.0459633031078135,1954,-122.33553,0.9090909090909091,Northwest,0.9316864056685098,K-12 School,1,10.815469175063363,1.8232795075910864,5.742431067423734,47.68891,0.0,K-12 School,CSC 6,54,16.377951851384967,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
NonResidential,2.04278473723059,1911,-122.35128999999999,0.9090909090909091,Downtown,0.9316864056685098,Self-Storage Facility,1,10.274808969607157,1.8216989895143623,3.9252766231119804,47.61351,0.0,"Office, Self-Storage Facility, Vocational School",CSC 7,55,22.51948264045822,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
NonResidential,2.0449778187530026,1969,-122.33337,0.9090909090909091,Downtown,1.3982632003307771,Hotel,1,11.181265780966605,1.824005647280877,5.9327456407882835,47.60946,2.404336367104917,Hotel,CSC 7,56,13.813073453960884,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
NonResidential,2.0458502644757086,1973,-122.33658999999999,0.9090909090909091,Downtown,1.0841848388382287,Large Office,1,10.952658370438446,1.8232248686447579,4.329109943638737,47.6113,0.0,"Data Center, Office, Retail Store",CSC 7,57,13.0714698934223,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
NonResidential,2.0420049739643003,1910,-122.33793999999999,0.9090909090909091,Downtown,1.2029285703519073,Small- and Mid-Sized Office,1,10.6708726276192,1.821299238394123,3.6607088957707408,47.610479999999995,0.0,"Office, Retail Store",CSC 7,59,22.647575923634708,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
NonResidential,2.0414099253507145,1926,-122.33743999999999,0.9090909090909091,Downtown,0.7978618320884237,Mixed Use Property,1,11.150029873736694,1.8209914674235386,6.678344374715727,47.60886,0.0,"Office, Other - Entertainment/Public Assembly, Restaurant",CSC 7,60,20.529668595478103,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
NonResidential,2.043716429269668,1930,-122.33431999999999,0.9090909090909091,Downtown,1.3730038971035317,Hotel,1,10.649739738665993,1.8223743630422442,4.205673084435395,47.61233,2.3660518991562536,"Hotel, Parking, Restaurant",CSC 7,62,19.975135217694806,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
NonResidential,2.04902617178351,1982,-122.33339,0.9090909090909091,Downtown,1.439956488976878,Hotel,1,11.839914085714595,1.8247851017989163,8.26995060781697,47.61087,2.402016419183248,"Hotel, Parking, Swimming Pool",CSC 7,63,11.28501898575008,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
NonResidential,2.042819146851324,1985,-122.34138,0.9090909090909091,Downtown,1.171439663536796,Hotel,1,10.694901940958369,1.8217165327281097,5.081567605591078,47.609970000000004,0.0,"Hotel, Parking, Restaurant, Retail Store",CSC 7,65,10.645487385121234,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
NonResidential,2.0448873249929,1908,-122.34114,0.9090909090909091,Downtown,1.171439663536796,Hotel,1,10.699358636424332,1.822754299294538,5.6480573011211685,47.61155,0.0,"Hotel, Other - Entertainment/Public Assembly, Retail Store",CSC 7,66,22.902191712031062,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
NonResidential,2.0427872524067525,1959,-122.34413,0.9090909090909091,Lake union,1.0841848388382287,Hotel,1,10.68945771270571,1.822617972791484,5.161799664588307,47.619859999999996,2.3901771924701687,"Hotel, Parking",CSC 7,67,15.55629851254617,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
NonResidential,2.044687723522972,2000,-122.34273999999999,0.9090909090909091,Lake union,1.171439663536796,Hotel,1,10.797252539435936,1.8230676948165399,5.509907969003465,47.62001,2.3875919004030037,Hotel,CSC 7,68,6.9385729444419,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
NonResidential,2.0436948475480756,1997,-122.34313999999999,0.9090909090909091,Lake union,1.1328599915937387,Hotel,1,10.73363823802628,1.8226641200919917,5.285327476355429,47.62025,2.384699742639582,Hotel,CSC 7,69,7.769556798029931,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
NonResidential,2.0447782817755877,1998,-122.35951000000001,0.9090909090909091,Magnolia / queen anne,1.1328599915937387,Hotel,1,10.80527992993724,1.8231163579224228,5.219473141135515,47.62023,2.388330390017655,Hotel,CSC 7,70,7.499077242030887,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
NonResidential,2.0417294339153846,1911,-122.30793,0.9090909090909091,East,0.9316864056685098,K-12 School,1,10.464505214925222,1.8211570065598701,5.173257052173238,47.63442,0.0,K-12 School,CSC 3,73,22.51948264045822,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
NonResidential,2.0432097411304904,1999,-122.34456000000002,0.9090909090909091,Magnolia / queen anne,1.0203072757974183,Hotel,1,10.693972717915285,1.822756051040188,5.3450556957044935,47.62519,2.3908255408364125,"Hotel, Parking",CSC 7,77,7.222254072845075,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
NonResidential,2.0416340177897596,1962,-122.30956,0.9090909090909091,Central,0.7978618320884237,Small- and Mid-Sized Office,1,10.484207016219388,1.821107638920615,4.627770619392562,47.60823,0.0,Office,CSC 3,82,15.04828960637776,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
NonResidential,2.0465383396097145,1922,-122.37751000000002,0.9090909090909091,Southwest,1.0841848388382287,Senior Care Community,1,11.587217131225662,1.8235553385610679,7.878080853728626,47.558370000000004,0.0,"Parking, Senior Care Community",CSC 1,84,21.073570643922555,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
NonResidential,2.043918681065158,1970,-122.35598999999999,0.9090909090909091,Northwest,0.7978618320884237,Senior Care Community,1,11.187547066915,1.8222725058688114,6.7239894946984835,47.72426,0.0,Senior Care Community,CSC 5,85,13.630307491989226,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
NonResidential,2.042305143276584,2008,-122.33211000000001,0.9090909090909091,Lake union,1.1328599915937387,Hotel,1,10.52741621115656,1.8220680626502654,4.338350093239641,47.61988,2.3799487701235678,"Hotel, Parking",CSC 7,86,4.325108046722786,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
NonResidential,2.046025828435138,1965,-122.3214,10.0,East,0.9316864056685098,Medical Office,1,11.19524615028043,1.8233096728733054,6.344476259484355,47.61244,0.0,Medical Office,CSC 3,89,14.527927260856787,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
NonResidential,2.043133665278117,1908,-122.32693,0.9090909090909091,East,1.171439663536796,Hotel,1,10.831984015638374,1.8218764904730345,5.8057670851508565,47.608979999999995,0.0,Hotel,CSC 3,95,22.902191712031062,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
NonResidential,2.0437960888420825,1983,-122.32637,0.9090909090909091,East,1.1328599915937387,Mixed Use Property,1,11.162594962702418,1.8223955423549367,6.467184827356949,47.60845,2.364419854295032,"Data Center, Medical Office, Non-Refrigerated Warehouse, Office, Other, Parking",CSC 3,96,11.074624257111491,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
NonResidential,2.041918123829564,1929,-122.33805,0.9090909090909091,Lake union,0.7978618320884237,Retail Store,1,9.92681588812881,1.8212544604294654,3.765660314424696,47.622370000000004,0.0,Retail Store,CSC 7,98,20.11480282237562,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
NonResidential,2.047394017544523,2010,-122.33646,0.9090909090909091,Lake union,1.0841848388382287,Large Office,1,11.113301816621883,1.8239586221045474,5.116743784101477,47.62424,0.0,"Office, Other, Parking, Retail Store",CSC 7,100,3.5230695244851766,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
NonResidential,2.046758713677927,1990,-122.33325,0.9090909090909091,Lake union,1.171439663536796,Hotel,1,11.260216628977943,1.823846666625122,6.5647495779539575,47.62642,2.390792197442767,"Hotel, Parking",CSC 3,102,9.517617050819142,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Nonresidential COS,2.0478044024789117,1962,-122.35398,0.9090909090909091,Magnolia / queen anne,0.5639717536764728,Other,1,11.342541696502746,1.8241486307182908,6.72093640110008,47.62208,0.0,Other,CSC 7,103,15.04828960637776,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
Nonresidential COS,2.0478382847793184,1938,-122.35398,0.9090909090909091,Magnolia / queen anne,1.0841848388382287,Other,1,11.291510611958966,1.8241642104807358,7.0299532076013636,47.62208,0.0,Other,CSC 7,106,18.831243232577346,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
NonResidential,2.048465303586759,2010,-122.33628999999999,0.9090909090909091,Lake union,1.2877257294211146,Large Office,1,11.555690567318907,1.8244493024773025,6.739077450363399,47.62112,0.0,"Office, Other, Parking",CSC 7,107,3.5230695244851766,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Nonresidential COS,2.0413572570642877,1962,-122.35077,0.9090909090909091,Magnolia / queen anne,0.7978618320884237,Other,1,10.384792879203065,1.8209641178719782,4.784082320337115,47.62395,0.0,Other,CSC 7,110,15.04828960637776,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
Nonresidential COS,2.042106144128914,1928,-122.35077,0.9090909090909091,Magnolia / queen anne,0.5639717536764728,Other,1,9.837407623866202,1.8213513366791942,1.8342267681423332,47.62395,0.0,Other,CSC 7,111,20.25377347033129,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
Nonresidential COS,2.04698300574907,1928,-122.35143000000001,0.9090909090909091,Magnolia / queen anne,0.7978618320884237,Other,1,11.286818008244605,1.82376604609871,6.486912558577817,47.62395,0.0,Other,CSC 7,112,20.25377347033129,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
NonResidential,2.0423421677360354,1986,-122.34836999999999,10.0,Magnolia / queen anne,0.7978618320884237,Small- and Mid-Sized Office,1,10.581204754502382,1.8215561326680723,3.4535026182129176,47.623909999999995,2.3219329371757675,"Data Center, Distribution Center, Office, Parking, Retail Store",CSC 7,113,10.426494942760545,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
NonResidential,2.048583038367406,2010,-122.34443,0.9090909090909091,Magnolia / queen anne,1.1328599915937387,Large Office,1,11.524151815993596,1.8247443367396503,6.835477660897526,47.624190000000006,2.4066209143747006,"Office, Other, Parking",CSC 7,114,3.5230695244851766,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
NonResidential,2.041187053067977,1970,-122.35842,0.9090909090909091,Magnolia / queen anne,1.0203072757974183,Small- and Mid-Sized Office,1,10.497852250083886,1.8218649216700145,4.000136119632138,47.62053,2.3834630474786795,"Office, Other, Parking",CSC 7,115,13.630307491989226,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
NonResidential,2.0420503398417296,2002,-122.35708000000001,0.9090909090909091,Magnolia / queen anne,1.1328599915937387,Hotel,1,10.678284146646496,1.8223417740601742,5.2150942229399675,47.62291,2.388397274820106,"Hotel, Parking",CSC 7,116,6.348188509607683,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
NonResidential,2.0411599103101246,1962,-122.31756000000001,0.47619047619047616,Northeast,1.0203072757974183,Hotel,1,10.703332699429398,1.8208614866743835,5.461551075164292,47.65772,0.0,"Hotel, Swimming Pool",CSC 4,117,15.04828960637776,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
NonResidential,2.0426048486272226,1923,-122.30828000000001,0.9090909090909091,East,0.9316864056685098,K-12 School,1,10.370928051034374,1.8216071398755056,4.510846980159542,47.625479999999996,0.0,K-12 School,CSC 3,119,20.938555727740887,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
NonResidential,2.0462442393552402,1908,-122.30429,0.9090909090909091,East,1.1328599915937387,K-12 School,1,10.762925428008547,1.823414718183378,5.7220288197648275,47.62644,0.0,K-12 School,CSC 3,120,22.902191712031062,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
NonResidential,2.0423273973047102,2003,-122.30125,0.9090909090909091,Southeast,0.9316864056685098,Small- and Mid-Sized Office,1,10.65500524436293,1.8223891693134107,3.623716900273609,47.58408,2.387973070852208,"Office, Parking",CSC 3,121,6.040011566967987,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
NonResidential,2.04176801185805,1941,-122.31533999999999,0.9090909090909091,Northeast,1.0203072757974183,Other,1,10.77275501788527,1.8211769499130037,3.8991169557072833,47.67524,0.0,Other,CSC 4,131,18.389230388300554,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
NonResidential,2.046410976949847,1929,-122.31768999999998,0.9090909090909091,Northeast,0.7978618320884237,Other,1,10.590697624467532,1.823494560793859,5.0751506576129435,47.67559,0.0,"Other, Parking",CSC 4,132,20.11480282237562,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
NonResidential,2.041297758082464,2001,-122.3458,0.9090909090909091,Northwest,1.0203072757974183,Hotel,1,10.515495313988684,1.8209332004909387,5.023336930418667,47.73141,0.0,"Hotel, Parking",CSC 5,136,6.647444600690303,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
SPS-District K-12,2.0468323411197864,1959,-122.33684,0.9090909090909091,Northwest,0.5639717536764728,K-12 School,1,11.044425173468968,1.8236949184445759,6.3767129498357304,47.7257,0.0,K-12 School,CSC 5,138,15.55629851254617,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
NonResidential,2.0426944909553875,2002,-122.3423,0.9090909090909091,Northwest,0.9316864056685098,Hotel,1,10.465604393855592,1.8216529389784488,4.640322937945661,47.72551,0.0,Hotel,CSC 5,139,6.348188509607683,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
NonResidential,2.0462011386637844,1904,-122.3368,0.9090909090909091,Downtown,1.0841848388382287,Hotel,1,10.783091515986833,1.8233940295425275,5.143818552256157,47.6048,0.0,"Hotel, Parking",CSC 7,144,23.40533078583279,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Nonresidential COS,2.0471641064831783,1998,-122.3367,0.9090909090909091,Downtown,1.1328599915937387,Other,1,11.138895546913304,1.8238511681290261,6.340103007265143,47.60804,0.0,Other - Entertainment/Public Assembly,CSC 7,145,7.499077242030887,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
NonResidential,2.047173613179698,1954,-122.37956000000001,0.24390243902439027,Ballard,1.0841848388382287,Hospital,1,11.773870131988206,1.8238556249893652,8.03662508405045,47.66737,0.0,"Hospital (General Medical & Surgical), Parking",CSC 6,147,16.377951851384967,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
Nonresidential COS,2.0421412840902557,2006,-122.32785,0.9090909090909091,Downtown,1.0203072757974183,Other,1,10.944624824081863,1.8213694163368546,5.37670536532733,47.60112,0.0,"Office, Other",CSC 2,163,5.051670849108745,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
NonResidential,2.041973083074382,1910,-122.32283000000001,0.9090909090909091,Downtown,1.0203072757974183,Other,1,10.241050917364333,1.8217672398152078,3.9444291609560156,47.59809,2.372687728594394,Museum,CSC 2,167,22.647575923634708,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
NonResidential,2.045477594185215,1996,-122.3467,0.9090909090909091,Magnolia / queen anne,1.0203072757974183,Hotel,1,10.872227896063155,1.8231753801017814,5.653858166185287,47.62614,2.3732122484691844,"Hotel, Parking",CSC 7,168,8.03414494165126,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
NonResidential,2.0423021878766026,1915,-122.32177,0.9090909090909091,East,0.9316864056685098,University,1,10.438649679567856,1.8214520962653347,4.447925973251417,47.61495,0.0,College/University,CSC 3,170,22.00170449907994,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
Campus,2.048034160094017,1970,-122.35307,0.03690036900369004,Delridge,0.7978618320884237,University,1,11.542009366281155,1.8242539399113573,7.111981314471163,47.547,0.0,College/University,CSC 1,172,13.630307491989226,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
NonResidential,2.0440335049333123,2002,-122.26456,0.9090909090909091,Northeast,0.7978618320884237,Small- and Mid-Sized Office,1,11.185387159723161,1.822330027379324,5.6231781738712945,47.67828,0.0,"Data Center, Office",CSC 4,173,6.348188509607683,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
Nonresidential COS,2.0425794921434646,1950,-122.32146000000002,0.9090909090909091,Greater duwamish,0.5639717536764728,Other,1,10.84508100549438,1.8215941748177442,5.5320124815073175,47.59545,0.0,"Repair Services (Vehicle, Shoe, Locksmith, etc)",CSC 2,174,17.014787515592495,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
NonResidential,2.0416144717103206,1958,-122.28406000000001,0.9090909090909091,Greater duwamish,0.5639717536764728,Small- and Mid-Sized Office,1,10.590675243621819,1.8210975187289293,4.241315158433769,47.538270000000004,0.0,"Office, Other",CSC 2,179,15.723050308898724,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
NonResidential,2.0437697208989056,2009,-122.28399999999999,0.9090909090909091,Greater duwamish,1.0841848388382287,Other,1,10.226542020178155,1.8221977266065739,4.769585774905548,47.53722,0.0,"Food Service, Office, Other - Lodging/Residential",CSC 2,180,3.935154769520008,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
