PrimaryPropertyType,Latitude,NumberofFloors,ComplianceStatus,BuildingType,CouncilDistrictCode,OSEBuildingID,Neighborhood,PropertyGFAParking,TotalGHGEmissions,PropertyGFATotal,PropertyGFABuilding(s),SiteEnergyUse(kBtu),NumberofBuildings,Longitude,RecentUpgrade,Central,Delridge,Downtown,East,Greater duwamish,Lake union,Magnolia / queen anne,North,Northeast,Northwest,Southeast,Southwest,High-Rise Multifamily,Hospital,Hotel,K-12 School,Laboratory,Low-Rise Multifamily,Medical Office,Mid-Rise Multifamily,Mixed Use Property,Office,Other,Refrigerated Warehouse,Residence Hall,Restaurant,Retail Store,Self-Storage Facility,Senior Care Community,Supermarket / Grocery Store,University,Warehouse,Worship Facility,Multifamily HR (10+),Multifamily LR (1-4),Multifamily MR (5-9),NonResidential,Nonresidential COS,Nonresidential WA,SPS-District K-12,CSC 2,CSC 3,CSC 4,CSC 5,CSC 6,CSC 7,Age
Warehouse,47.53628,0.6203866890374208,1,NonResidential,CSC 1,798,Greater duwamish,0.0,4.887638691386985,1.682871196821055,1.8194460619857464,15.284697178311173,0.5623822165765427,-122.3329,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,47
Distribution Center,47.525490000000005,0.6203866890374208,1,NonResidential,CSC 1,799,Greater duwamish,0.0,4.505681287487349,1.6828553142409175,1.8194200820558657,14.832044011902783,0.5623822165765427,-122.33063999999999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,37
Retail Store,47.522220000000004,0.6203866890374208,1,NonResidential,CSC 1,800,Delridge,0.0,5.072357352724253,1.6836601700915674,1.820753866310913,15.804134625009166,0.5623822165765427,-122.36891999999999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,24
Other,47.66478,1.440724097438709,1,NonResidential,CSC 4,801,Northeast,1.6178520854809326,4.795129169911258,1.6846046748816785,1.820480031070586,16.003304584893616,0.5623822165765427,-122.29803999999999,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,14
Supermarket / Grocery Store,47.579029999999996,0.6203866890374208,1,NonResidential,CSC 2,802,Greater duwamish,0.0,5.280306133746185,1.6827329553521793,1.819220332028941,15.822248333439278,0.5623822165765427,-122.29982,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,53
Office,47.54103,1.1152529779653029,1,NonResidential,CSC 1,803,Delridge,0.0,5.1187719527008335,1.6834511916433583,1.8204038439021433,17.451825093730037,0.5623822165765427,-122.33766000000001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,87
Other,47.709109999999995,1.3569138984326496,1,NonResidential,CSC 5,804,North,1.6149781759165418,4.606569206901798,1.6845115175242384,1.8221496401289061,16.220394173496327,0.5623822165765427,-122.32529,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,16
Distribution Center,47.56613,0.6203866890374208,1,NonResidential,CSC 2,805,Greater duwamish,0.0,6.1233477071431475,1.6846677398519283,1.8224954504337156,16.52964753036555,0.5623822165765427,-122.33838,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,30
Mixed Use Property,47.59937,1.2521923674291737,1,NonResidential,CSC 7,806,Downtown,0.0,3.4065165431397553,1.6832656844701055,1.8200954630349226,13.947582792785653,0.5623822165765427,-122.33116000000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,114
Office,47.6252,1.2521923674291737,1,NonResidential,CSC 7,807,Magnolia / queen anne,1.617244276904225,4.226979720014808,1.6843783117546622,1.82129361889482,16.085983531775664,0.5623822165765427,-122.36737,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,8
Office,47.5992,1.440724097438709,1,NonResidential,CSC 2,809,Downtown,1.6144460270578584,4.323470185213858,1.6835862971267113,1.8202765688780163,15.500541631969233,0.5623822165765427,-122.33223000000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,116
Warehouse,47.56733,0.6203866890374208,1,NonResidential,CSC 2,811,Greater duwamish,0.0,3.223664341599998,1.6841671554146036,1.8216168994631192,15.056647346441077,0.5623822165765427,-122.3352,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,70
Warehouse,47.57513,0.6203866890374208,1,NonResidential,CSC 2,812,Greater duwamish,0.0,1.6524974018945473,1.6831097358169111,1.8198377598456095,13.314589368783713,0.0,-122.33738999999998,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,99
Warehouse,47.5725,0.6203866890374208,1,NonResidential,CSC 1,813,Delridge,0.0,1.6486586255873816,1.6841282648521074,1.8215498873533775,13.308421278694995,0.5623822165765427,-122.3571,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,50
Office,47.63264,1.6635150874905027,1,NonResidential,CSC 7,814,Magnolia / queen anne,0.0,4.673949701382917,1.6846315343355007,1.8224307238779758,16.250020791750792,0.5623822165765427,-122.34171,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,22
Office,47.602140000000006,1.8716513100345546,1,NonResidential,CSC 3,815,Downtown,1.617481169807287,4.564660642649882,1.68466963793119,1.8221190424688407,16.427867585929576,0.5623822165765427,-122.32726000000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,7
Mixed Use Property,47.6586,1.440724097438709,1,NonResidential,CSC 4,817,Northeast,1.6166387396278252,4.386889790339869,1.6838394135736645,1.8199333226899679,15.397690833443905,0.5623822165765427,-122.3124,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,7
Retail Store,47.662459999999996,0.9233437133343848,1,NonResidential,CSC 4,819,Northeast,0.0,4.713217090071225,1.6835632751648095,1.820591210281783,15.51175706849642,0.5623822165765427,-122.29898,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,60
Warehouse,47.513040000000004,0.9233437133343848,1,NonResidential,CSC 2,821,Greater duwamish,0.0,3.088311454847084,1.6838440912549077,1.8210644863121153,14.915545833705874,0.5623822165765427,-122.28393999999999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,50
Medical Office,47.605636600000004,1.3569138984326496,1,NonResidential,CSC 3,861,East,1.6173385791038186,4.252771798816619,1.6844554871310853,1.8214798840036996,16.112209260103217,0.5623822165765427,-122.32147979999999,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,13
Warehouse,47.51168,0.6203866890374208,1,NonResidential,CSC 2,822,Greater duwamish,0.0,3.3407394126250414,1.6830001176344722,1.8196574006193973,13.866437247660535,0.5623822165765427,-122.28285,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,38
Hospital,47.608951,1.7984644825553917,1,NonResidential,CSC 3,828,East,0.0,9.418017736032445,1.685122679616096,1.823333580929851,19.49094305275867,1.1630257478268688,-122.322402,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,22
Other,47.61915,1.2521923674291737,1,NonResidential,CSC 7,829,Magnolia / queen anne,0.0,6.008911460711703,1.6830505234507163,1.8197402576417991,16.226711731509283,0.9268378227206355,-122.35871000000002,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,88
Mixed Use Property,47.60453796,1.2521923674291737,1,NonResidential,CSC 3,830,East,1.6151647352330212,3.084200921541599,1.6833350725800622,1.8194618106198992,14.792101529636941,0.5623822165765427,-122.32032779999999,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,12
Medical Office,47.60796711,1.3569138984326496,1,NonResidential,CSC 3,831,East,1.6175718231585494,4.901564199041894,1.6844850380406915,1.8211559671800237,16.359581076914342,0.5623822165765427,-122.3195445,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,26
Other,47.6993,1.3569138984326496,1,NonResidential,CSC 5,832,North,0.0,4.01060056878914,1.6835196621442299,1.8205182061792258,15.866029661754814,0.5623822165765427,-122.32378,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,29
Warehouse,47.6582,1.2521923674291737,1,NonResidential,CSC 6,837,Ballard,1.6113981671100421,2.740194654428777,1.6834813641252848,1.820300838473323,13.96874642662222,0.5623822165765427,-122.36433999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,12
Hotel,47.61210727,1.440724097438709,1,NonResidential,CSC 3,839,East,1.6165386454758373,6.119769807260906,1.6840259930605117,1.820718902035463,16.411514387244008,0.5623822165765427,-122.32059720000001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,13
Other,47.62147,1.3569138984326496,1,NonResidential,CSC 7,841,Magnolia / queen anne,0.0,5.835483025645868,1.6839738695906572,1.821285278142462,16.764422413624274,0.5623822165765427,-122.34817,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,17
Hotel,47.62562,1.3569138984326496,1,NonResidential,CSC 7,843,Magnolia / queen anne,1.6151313997441241,5.634682454571901,1.683750769773817,1.820524928717817,16.0609415312268,0.5623822165765427,-122.35121000000001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,8
Warehouse,47.618179999999995,1.2521923674291737,1,NonResidential,CSC 3,845,East,0.0,2.1471001901536506,1.683915868685767,1.8211864267727713,13.895919929177749,0.5623822165765427,-122.31728000000001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,28
Warehouse,47.53935,0.6203866890374208,1,NonResidential,CSC 1,847,Delridge,0.0,5.652524267372389,1.6832122775338296,1.8200070564470485,16.451903627302254,0.5623822165765427,-122.34402,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,46
Retail Store,47.71417,0.6203866890374208,1,NonResidential,CSC 5,848,Northwest,0.0,5.6907647775748975,1.6836531766594631,1.82074210460341,16.186969168656223,0.5623822165765427,-122.34256,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,21
University,47.5997,1.2521923674291737,1,NonResidential,CSC 3,851,Central,0.0,4.706914169871375,1.6837698488110058,1.82093879181426,15.840374602371844,0.7944588238375477,-122.30363999999999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,42
Other,47.5805,1.1152529779653029,1,SPS-District K-12,CSC 2,854,Greater duwamish,0.0,5.562564472740664,1.6845703631913658,1.822321850885894,16.844480441166542,0.5623822165765427,-122.33032,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,14
Warehouse,47.57311,0.6203866890374208,1,NonResidential,CSC 1,857,Southwest,0.0,2.644044871126298,1.6840361384776361,1.821391731922637,13.882936235377205,0.5623822165765427,-122.3601,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,51
Medical Office,47.60705,1.440724097438709,1,NonResidential,CSC 3,858,Central,0.0,5.251487779191239,1.6845426967663257,1.8222728001188775,17.053063239431648,0.5623822165765427,-122.30966000000001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,106
Retail Store,47.54862,0.6203866890374208,1,NonResidential,CSC 2,859,Greater duwamish,0.0,4.911330479685645,1.6832807378519983,1.8201204109393796,15.502313503992633,0.5623822165765427,-122.32271999999999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,58
Warehouse,47.70799,1.2521923674291737,1,NonResidential,CSC 5,864,North,0.0,2.848970892158587,1.6833815427972263,1.8202878178217625,13.438662334117597,0.5623822165765427,-122.30185,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,29
Supermarket / Grocery Store,47.61318,1.1152529779653029,1,NonResidential,CSC 3,867,East,0.0,5.5909869805108565,1.683813753207378,1.8210130710777928,16.12581904858978,0.5623822165765427,-122.32122,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,20
Other,47.59394,0.9233437133343848,1,NonResidential,CSC 2,868,Greater duwamish,0.0,2.6748380668960965,1.6827664400110307,1.819274926376131,14.477483907200007,0.5623822165765427,-122.32451999999999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,8
Mixed Use Property,47.58718,1.1152529779653029,1,NonResidential,CSC 2,1280,Greater duwamish,1.6138178830784835,3.9178062501838733,1.683127658358697,1.8193579001596258,15.77151239987502,0.5623822165765427,-122.33466999999999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,95
Office,47.661809999999996,1.1152529779653029,1,NonResidential,CSC 4,1281,Northeast,1.6165000577110629,4.865455367582921,1.683769357761702,1.8198428775465847,16.699203674412267,0.5623822165765427,-122.31231000000001,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,56
Low-Rise Multifamily,47.70835,1.2521923674291737,1,Multifamily LR (1-4),CSC 5,19440,Northwest,0.0,1.7967470107390942,1.6818302063823414,1.8177658043537839,13.489868883490852,0.5623822165765427,-122.33555,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,40
Low-Rise Multifamily,47.661120000000004,1.1152529779653029,1,Multifamily LR (1-4),CSC 4,19441,Lake union,0.0,2.2126603854660587,1.6826283992429065,1.819050186073331,13.970776151758198,0.5623822165765427,-122.33207,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,11
Low-Rise Multifamily,47.648590000000006,1.1152529779653029,1,NonResidential,CSC 4,19445,Lake union,1.616087007465655,3.2809112157876537,1.683554563142771,1.8195140584689464,14.507247995303029,0.5623822165765427,-122.33311,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,16
Low-Rise Multifamily,47.65675,1.1152529779653029,1,Multifamily LR (1-4),CSC 7,19448,Magnolia / queen anne,0.0,1.766441661243765,1.6812152545843158,1.8167911825079353,13.453042886385566,0.5623822165765427,-122.38833000000001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,54
Senior Care Community,47.59505,1.1152529779653029,1,Multifamily LR (1-4),CSC 3,19451,Central,0.0,5.842616450371566,1.6831331503874505,1.8198763668993103,16.023563078738835,0.5623822165765427,-122.29823999999999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,53
Low-Rise Multifamily,47.68993,1.2521923674291737,1,Multifamily LR (1-4),CSC 4,19453,Northeast,0.0,2.5764217586237734,1.6833165547621287,1.8201798231205846,14.370746626056208,0.5623822165765427,-122.30753999999999,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,28
Low-Rise Multifamily,47.689840000000004,1.1152529779653029,1,Multifamily LR (1-4),CSC 4,19454,Northeast,0.0,1.9487632180377197,1.6826004179041976,1.8190047333737347,13.669334558181667,0.5623822165765427,-122.30826,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,26
Low-Rise Multifamily,47.67723,0.9233437133343848,1,Multifamily LR (1-4),CSC 4,19456,Northeast,0.0,4.193435464866331,1.6830573314064419,1.8197514586128196,14.25508864539572,1.0772366406029965,-122.29126000000001,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,51
Low-Rise Multifamily,47.67602,1.1152529779653029,1,Multifamily LR (1-4),CSC 4,19459,Northeast,1.6075575688722998,1.749199854809259,1.6815094357168956,1.8167710094220222,13.431839016710295,0.5623822165765427,-122.29059,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,18
Worship Facility,47.67738,0.9233437133343848,1,NonResidential,CSC 4,19461,Northeast,0.0,3.4885975719429885,1.6810104936326433,1.8164691220505995,13.564940325914932,0.5623822165765427,-122.28996000000001,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,59
Mid-Rise Multifamily,47.66963,1.440724097438709,1,Multifamily MR (5-9),CSC 6,19464,Ballard,1.6168522676566033,4.567052863874963,1.684037946369192,1.820446569621943,15.411774067806931,0.5623822165765427,-122.37771000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,16
Low-Rise Multifamily,47.67015,0.9233437133343848,1,Multifamily LR (1-4),CSC 6,19466,Northwest,0.0,4.145829504910609,1.6814253160550163,1.8171228114164486,14.168148125154925,0.5623822165765427,-122.36011,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,57
Low-Rise Multifamily,47.549,0.9233437133343848,1,Multifamily LR (1-4),CSC 2,19471,Greater duwamish,0.0,4.113820338722757,1.6816012646960126,1.8174015958648915,14.60991226111797,0.5623822165765427,-122.31701000000001,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,102
Mixed Use Property,47.54437,0.6203866890374208,1,NonResidential,CSC 2,19472,Greater duwamish,0.0,3.4506222649896783,1.6825189091103767,1.8188725226468925,14.529818266984579,0.5623822165765427,-122.30863000000001,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,54
Warehouse,47.54137,0.6203866890374208,1,NonResidential,CSC 2,19477,Greater duwamish,0.0,2.5087859235779435,1.682495281567018,1.8188342502301318,14.297268196768211,0.5623822165765427,-122.33051,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,40
Distribution Center,47.541129999999995,0.6203866890374208,1,NonResidential,CSC 2,19481,Greater duwamish,0.0,3.234355395716587,1.6815635680839955,1.8173417869397073,14.017787712379995,0.5623822165765427,-122.32633,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,51
High-Rise Multifamily,47.609320000000004,1.702761532304774,1,Multifamily HR (10+),CSC 7,19484,Downtown,0.0,5.626289291957863,1.684544375663861,1.8222757734366821,15.740657274011678,0.5623822165765427,-122.33388000000001,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,106
Warehouse,47.554359999999996,0.6203866890374208,1,NonResidential,CSC 2,19489,Greater duwamish,0.0,2.9375733593804587,1.6825809897906787,1.8189731944054162,14.757081047098799,0.5623822165765427,-122.33631000000001,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,15
Other,47.541340000000005,0.6203866890374208,1,Campus,CSC 2,19491,Greater duwamish,0.0,4.629862798578463,1.6810779084052114,1.8165750290288614,14.613962577632135,0.9268378227206355,-122.30528999999999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,22
Mixed Use Property,47.6019,1.2521923674291737,1,Multifamily LR (1-4),CSC 3,19498,Central,1.6143046238005654,1.5912739418064292,1.6822144120860978,1.8165843203993535,13.236290990461152,0.5623822165765427,-122.31379,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,11
Office,47.60191,1.1152529779653029,1,NonResidential,CSC 3,19501,Central,0.0,3.6114583071453517,1.6822450465792749,1.818430301210245,14.483706145526318,0.5623822165765427,-122.31438,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,106
Mid-Rise Multifamily,47.55728,1.440724097438709,1,Multifamily MR (5-9),CSC 1,19506,Southwest,0.0,4.172231100879172,1.6834762942249035,1.8204457362505817,14.853090438557434,0.5623822165765427,-122.38725,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13
High-Rise Multifamily,47.630179999999996,1.702761532304774,1,Multifamily HR (10+),CSC 7,19509,Magnolia / queen anne,0.0,3.806884687304841,1.6844790067649393,1.822160305541561,15.657686645745224,0.5623822165765427,-122.34261000000001,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,13
Mixed Use Property,47.5822,1.2521923674291737,1,Multifamily LR (1-4),CSC 1,19510,Southwest,1.6169585811153069,3.686376323895818,1.6835549867855493,1.8160671519670497,14.628864833772722,0.5623822165765427,-122.38542,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14
Low-Rise Multifamily,47.584579999999995,1.2521923674291737,1,Multifamily LR (1-4),CSC 1,19511,Southwest,0.0,2.839663087904102,1.6809706284840475,1.8164065523929454,13.564074265115327,0.5623822165765427,-122.38677,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24
