Longitude,Neighborhood,BuildingType,TotalGHGEmissions,ComplianceStatus,PropertyGFAParking,CouncilDistrictCode,PropertyGFABuilding(s),OSEBuildingID,SiteEnergyUse(kBtu),PropertyGFATotal,NumberofBuildings,Latitude,NumberofFloors,PrimaryPropertyType,RecentUpgrade,Age,Central,Delridge,Downtown,East,Greater duwamish,Lake union,Magnolia / queen anne,North,Northeast,Northwest,Southeast,Southwest,High-Rise Multifamily,Hospital,Hotel,K-12 School,Laboratory,Low-Rise Multifamily,Medical Office,Mid-Rise Multifamily,Mixed Use Property,Office,Other,Refrigerated Warehouse,Residence Hall,Restaurant,Retail Store,Self-Storage Facility,Senior Care Community,Supermarket / Grocery Store,University,Warehouse,Worship Facility,Multifamily HR (10+),Multifamily LR (1-4),Multifamily MR (5-9),NonResidential,Nonresidential COS,Nonresidential WA,SPS-District K-12,CSC 2,CSC 3,CSC 4,CSC 5,CSC 6,CSC 7
-122.34086,Lake union,NonResidential,3.139399623366404,1,0.0,CSC 4,2.1067813659881005,25568,14.968652697715088,1.9431379525473254,0.5482643928877449,47.64747,1.0445242012870617,Office,0,4.422336737364369,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
-122.3192,Northeast,NonResidential,3.0754672415728446,1,0.0,CSC 4,2.106478446213064,25572,14.274615559208947,1.9429428059821516,0.5482643928877449,47.66097,0.5703095532392818,Retail Store,0,21.04072538487479,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
-122.3181,Northeast,NonResidential,2.018895041811802,1,0.0,CSC 4,2.1015144857795556,25635,13.613896848559765,1.939695299601777,0.5482643928877449,47.67437,0.8115026719592557,Medical Office,0,14.23413406531845,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
-122.33328,Downtown,NonResidential,3.5576311675039825,1,0.0,CSC 7,2.102977794528104,25657,13.649572628577083,1.9406616312519762,0.5482643928877449,47.59938,0.9511921592896965,Office,0,25.283420449478637,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
-122.33327,Downtown,NonResidential,4.833022633030035,1,0.0,CSC 7,2.1031498904416743,25658,14.777147243805295,1.9407748145421406,0.5482643928877449,47.599540000000005,0.9511921592896965,Office,0,25.283420449478637,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
-122.33318,Downtown,NonResidential,2.6871669901857858,1,0.0,CSC 7,2.1053913302030747,25659,13.47769644643149,1.9422393656536165,0.5482643928877449,47.599790000000006,1.0445242012870617,Office,0,25.016148733733147,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
-122.33377,Downtown,NonResidential,4.171459912439625,1,0.0,CSC 7,2.1066339984475597,25661,14.553964222672995,1.9430430639799858,0.0,47.60071,0.9511921592896965,Office,0,24.06480811093521,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
-122.31728000000001,East,Nonresidential COS,4.256038151220088,1,2.3426485824539744,CSC 3,2.104541118603466,25663,15.250462693538084,1.944041105288682,0.5482643928877449,47.61492,0.8115026719592557,Other,0,21.63875259279381,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
-122.31723999999998,East,NonResidential,3.2782761681496484,1,0.0,CSC 3,2.1036615404539436,25664,14.06912162472868,1.941110714477999,0.5482643928877449,47.61459,0.9511921592896965,Office,0,22.94497410154488,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
-122.31726,East,NonResidential,1.355835153635182,1,0.0,CSC 3,2.1003193148617694,25666,12.930145185186781,1.9389010421675785,0.5482643928877449,47.61428,0.8115026719592557,Mixed Use Property,0,23.086976246866612,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
-122.3193,East,NonResidential,2.331172549845958,1,0.0,CSC 3,2.1046104184733254,25667,14.103160598653044,1.9417312058589773,0.5482643928877449,47.61421,0.8115026719592557,Mixed Use Property,0,23.649126168502686,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
-122.31845,East,NonResidential,2.933324813425374,1,0.0,CSC 3,2.100433040964047,25670,13.779805462777858,1.9389768049345038,0.5482643928877449,47.61508,0.9511921592896965,Office,0,24.475629117989364,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
-122.31846999999999,East,NonResidential,1.208960345836975,1,0.0,CSC 3,2.1050108090821404,25671,12.727085422500744,1.941992039616976,0.5482643928877449,47.614779999999996,0.8115026719592557,Retail Store,0,23.086976246866612,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
-122.31858999999999,East,NonResidential,3.080073421987742,1,0.0,CSC 3,2.1012408909484903,25672,13.958477034244725,1.939513865808243,0.5482643928877449,47.61435,0.9511921592896965,Office,0,23.509451326009373,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
-122.31983999999999,East,NonResidential,2.9543893100196086,1,0.0,CSC 3,2.103540764709356,25673,14.050288466906814,1.9410315065828878,0.5482643928877449,47.61466,0.5703095532392818,Retail Store,0,22.51531762717323,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
-122.31936999999999,Northeast,NonResidential,3.594568774642695,1,0.0,CSC 4,2.1031019905090713,25694,15.440468410656402,1.9407433220188512,0.5482643928877449,47.65729,0.8115026719592557,Other,0,15.749030851309607,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
-122.32394,Downtown,NonResidential,5.254626677923303,1,0.0,CSC 2,2.1031608416661496,25709,15.35116133907742,1.940782013490232,0.5482643928877449,47.59766,0.9511921592896965,Hotel,0,24.20227911141063,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
-122.32473999999999,Downtown,NonResidential,3.4081729953985804,1,0.0,CSC 2,2.1031608416661496,25711,13.710066913851373,1.940782013490232,0.5482643928877449,47.59697,0.9511921592896965,Restaurant,0,23.509451326009373,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
-122.32415,Downtown,NonResidential,3.2634667081960758,1,0.0,CSC 2,2.1046693953313262,25713,15.098042154120412,1.9417696638724868,0.5482643928877449,47.59644,0.9511921592896965,Office,0,12.392163908180255,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
-122.32746999999999,East,NonResidential,5.219220045189334,1,2.3421740455762152,CSC 7,2.1088038244307357,25737,15.789889109165722,1.9454080353517376,0.5482643928877449,47.61318,1.164201619984473,Senior Care Community,0,14.429164288580742,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
-122.32661,East,NonResidential,1.8961194845522977,1,0.0,CSC 3,2.1018719041159555,25743,12.710056417113263,1.939931967399551,0.5482643928877449,47.614259999999994,0.8115026719592557,Worship Facility,0,23.926797113036216,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
-122.32613,East,NonResidential,4.190412030968334,1,0.0,CSC 3,2.106844680491907,25745,13.877058518078556,1.9431786917846663,0.5482643928877449,47.605140000000006,0.5703095532392818,Worship Facility,0,25.283420449478637,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
-122.38672,Southwest,NonResidential,2.7219531062712017,1,0.0,CSC 1,2.1075381871097956,25772,14.527342891187935,1.9436237827919631,0.0,47.58767,0.9511921592896965,Hospital,0,15.931621873258079,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-122.33288999999999,Greater duwamish,NonResidential,4.203049479130317,1,0.0,CSC 2,2.102008239125713,25839,14.50319528394732,1.9400221360337926,0.5482643928877449,47.55317,0.5703095532392818,Warehouse,0,15.379578102678948,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
-122.33294,Greater duwamish,NonResidential,2.262804222982201,1,0.0,CSC 2,2.102008239125713,25842,12.567702543384298,1.9400221360337926,0.5482643928877449,47.555440000000004,0.5703095532392818,Warehouse,0,16.112837511815908,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
-122.33448,Greater duwamish,NonResidential,3.3163654461454577,1,0.0,CSC 2,2.101146432663094,25844,13.559426227121183,1.9394511721900503,0.5482643928877449,47.55523,0.5703095532392818,Other,0,21.490307101669753,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
-122.32656999999999,East,NonResidential,2.9128939952449864,1,0.0,CSC 3,2.1028058892843373,25847,13.84668795249092,1.9405484735411243,0.5482643928877449,47.615429999999996,0.9511921592896965,Office,0,22.94497410154488,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
-122.34591999999999,Downtown,NonResidential,2.425687290128029,1,0.0,CSC 7,2.106660342597625,25886,14.206863387986468,1.9430600334821044,0.5482643928877449,47.61161,1.20556552331239,Office,0,10.111404897353582,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
-122.34218,Magnolia / queen anne,NonResidential,4.5682987112121864,1,0.0,CSC 7,2.101276885772542,25907,14.63396087167914,1.9395377489624392,0.5482643928877449,47.63644,0.9511921592896965,Other,0,15.931621873258079,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
-122.31386,East,NonResidential,5.976528558492,1,0.0,CSC 3,2.1062936456284462,25914,16.49555997049108,1.9428235653715265,0.5482643928877449,47.62048,0.5703095532392818,Supermarket / Grocery Store,0,7.73805800994802,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
-122.27706,Northeast,NonResidential,4.802872844820349,1,0.0,CSC 4,2.1012069957520203,25932,14.719958236916392,1.939491372134656,0.5482643928877449,47.66816,0.5703095532392818,Mixed Use Property,0,18.191324277084664,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
-122.38733,Ballard,NonResidential,3.6449275665847534,1,0.0,CSC 6,2.1007179927967314,25935,13.672571624292397,1.9391664667971007,0.5482643928877449,47.68517,0.8115026719592557,Worship Facility,0,16.82460978976947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
-122.29006000000001,Central,NonResidential,4.151197373814884,1,0.0,CSC 3,2.1022563786127675,25954,14.136238972754457,1.9401860960866448,0.5482643928877449,47.62322,0.5703095532392818,Other,0,16.29271198911228,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
-122.28067,East,NonResidential,6.760240863693588,1,0.0,CSC 3,2.1089694642221413,25955,16.940859088742457,1.944535393707693,0.5482643928877449,47.62816,0.9511921592896965,Other,0,21.341161603275598,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
-122.27651999999999,East,NonResidential,6.676579555970663,1,0.0,CSC 3,2.112271361103799,25965,16.84219294698793,1.9465965352873111,0.5482643928877449,47.63429,1.3872996111400264,Senior Care Community,0,15.565028709907141,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
-122.33908000000001,Downtown,NonResidential,5.977086679162027,1,2.3611280017438787,CSC 7,2.1167334815758396,25992,17.136382561449796,1.9493946938039572,0.5482643928877449,47.618109999999994,1.4170779810778316,Mixed Use Property,0,4.018095853424051,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
-122.28026000000001,Southeast,NonResidential,3.1518809560439225,1,0.0,CSC 2,2.1017322670623977,26002,13.624942718851399,1.93983955349354,0.5482643928877449,47.53857,0.5703095532392818,Worship Facility,0,14.622481620362434,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
-122.34418000000001,Magnolia / queen anne,NonResidential,3.9276994848131537,1,2.282240971128678,CSC 7,2.1006081426370633,26017,14.369722772859541,1.9396753169452754,0.5482643928877449,47.636509999999994,1.0445242012870617,Residence Hall,0,11.958559364804842,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
-122.37038999999999,Delridge,NonResidential,2.9861868607104594,1,0.0,CSC 1,2.108615757951829,26040,13.369813905985556,1.9443110258276453,0.5482643928877449,47.56785,0.9511921592896965,Self-Storage Facility,0,8.841213020335044,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-122.33288999999999,Greater duwamish,NonResidential,4.090838422892813,1,0.0,CSC 2,2.1048291660034453,26233,15.10915625056439,1.9418737830748218,0.5482643928877449,47.56774,0.5703095532392818,Other,0,17.856231423206154,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
-122.3535,Northwest,NonResidential,4.026422545736642,1,0.0,CSC 5,2.1013760773748973,26098,14.014250037556192,1.9396035434564765,0.5482643928877449,47.71387,0.8115026719592557,K-12 School,0,19.808573616483567,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
-122.3253,East,NonResidential,4.529260591887741,1,0.0,CSC 3,2.101828976007849,26115,14.794609032793185,1.9399035635234076,0.5482643928877449,47.614259999999994,0.8115026719592557,Mixed Use Property,0,21.933586963361538,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
-122.32481000000001,East,NonResidential,3.3697067145707846,1,0.0,CSC 3,2.1019234096125032,26119,13.570050859044196,1.939966038854592,0.0,47.613859999999995,0.8115026719592557,Retail Store,0,23.926797113036216,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
-122.32593999999999,East,NonResidential,4.809171691773934,1,0.0,CSC 3,2.1080475697331833,26125,15.103477529577082,1.9439493302589703,0.5482643928877449,47.61339,0.9511921592896965,K-12 School,0,24.74690160931959,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
-122.32592,East,NonResidential,2.907447358686419,1,0.0,CSC 3,2.1065465588283887,26126,13.445256240978674,1.9429867190633212,0.5482643928877449,47.61449,0.8115026719592557,Other,0,17.17306943811298,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
-122.34268,Magnolia / queen anne,NonResidential,2.401525040848949,1,0.0,CSC 7,2.1035833552416396,26139,14.180539187509135,1.9410594443843159,0.5482643928877449,47.63303,0.9511921592896965,Other,0,12.176602250560444,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
-122.34078000000001,Magnolia / queen anne,NonResidential,3.5562048372093953,1,0.0,CSC 7,2.1035073118591554,26146,14.197909509252163,1.9410095583304818,0.5482643928877449,47.63439,0.9511921592896965,Office,0,22.51531762717323,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
-122.36712,Magnolia / queen anne,NonResidential,3.678576561118039,1,0.0,CSC 7,2.1021679911846376,26154,13.728973227687653,1.9401277162290214,0.5482643928877449,47.63985,0.8115026719592557,Office,0,16.112837511815908,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
-122.26556000000001,Southeast,NonResidential,6.5777639955406135,1,0.0,CSC 2,2.111973549227392,26157,16.781986251103103,1.9464133905322387,0.5482643928877449,47.53515,0.5703095532392818,Senior Care Community,0,14.8141356107885,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
-122.33081999999999,Lake union,NonResidential,3.610647605844363,1,0.0,CSC 7,2.1028766885181884,26183,14.566835722703418,1.9405950896068727,0.5482643928877449,47.62298,0.8115026719592557,Office,0,23.649126168502686,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
-122.34473,Northwest,NonResidential,4.086312390524837,1,2.322592213231753,CSC 5,2.104226219398558,26218,14.480206950957635,1.942528051573878,0.5482643928877449,47.729,1.0445242012870617,Hotel,0,9.8655896477398,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
-122.33358,Greater duwamish,NonResidential,3.1497400860333387,1,0.0,CSC 2,2.1010290154746634,26235,13.285938861052143,1.93937320213774,0.5482643928877449,47.566829999999996,0.8115026719592557,Warehouse,0,19.333000192681975,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
-122.33358,Greater duwamish,NonResidential,3.7049988359938197,1,0.0,CSC 2,2.103818321624101,26236,14.36080093977546,1.941213459342194,0.5482643928877449,47.5661,0.8115026719592557,Other,0,18.522329210778363,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
-122.33362,Greater duwamish,NonResidential,3.850360345036039,1,0.0,CSC 2,2.1036055266250706,26237,14.504729658710383,1.9410739854803754,0.5482643928877449,47.56555,0.5703095532392818,Mixed Use Property,0,18.357327283324743,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
-122.3238,East,NonResidential,2.6078614738467776,1,0.0,CSC 3,2.1028222196984903,26254,13.885178751370038,1.9405592274024759,0.5482643928877449,47.61545,0.9511921592896965,Office,0,22.225748726869796,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
-122.35311000000002,Northwest,NonResidential,5.3191488761279695,1,0.0,CSC 6,2.107654158955094,26289,15.62954899758315,1.9436980049307797,0.5482643928877449,47.66312,0.8115026719592557,Senior Care Community,0,15.931621873258079,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
-122.28886999999999,North,NonResidential,4.275554390163365,1,0.0,CSC 5,2.1011311957772887,26324,14.499294540274965,1.939441056630838,0.5482643928877449,47.70883,0.5703095532392818,Senior Care Community,0,17.17306943811298,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
-122.3391,Lake union,NonResidential,2.837322536806349,1,2.3190795991568156,CSC 4,2.101777318345919,26331,14.650870804873891,1.9412645843082263,0.0,47.66117,0.9511921592896965,Office,0,8.022396124096092,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
-122.33438000000001,Lake union,NonResidential,1.7950872593207297,1,2.3142093489304543,CSC 4,2.1003282397788743,26348,13.487244917427507,1.9403810776935342,0.5482643928877449,47.6483,0.9511921592896965,Office,0,11.958559364804842,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
-122.34428999999999,Northwest,NonResidential,0.9516578757114464,1,0.0,CSC 5,2.10332246888612,26359,12.33495167015424,1.9408882138298011,0.5482643928877449,47.70833,0.5703095532392818,Warehouse,0,13.838723717094977,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
-122.32091000000001,Greater duwamish,NonResidential,3.7584055167625467,1,0.0,CSC 2,2.101079730652893,26379,14.03396392755164,1.9394068843744436,0.5482643928877449,47.547740000000005,0.9511921592896965,Hotel,0,9.362086055621745,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
-122.31278999999999,Northeast,NonResidential,2.4865719291070616,1,0.0,CSC 4,2.10226089077106,26392,14.273791841953773,1.9401890756851932,0.5482643928877449,47.66148,0.8115026719592557,Other,0,23.649126168502686,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
-122.31278999999999,Northeast,NonResidential,3.6689318163042404,1,0.0,CSC 4,2.104399088258408,26393,14.415903676565394,1.941593294786579,0.5482643928877449,47.66188,1.0445242012870617,Retail Store,0,17.34554126222618,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
-122.31223999999999,Northeast,NonResidential,4.481985085417713,1,0.0,CSC 4,2.1094477842113504,26396,14.716650798557422,1.9448378020005341,0.5482643928877449,47.6645,0.8115026719592557,Worship Facility,0,21.490307101669753,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
-122.33435,Lake union,NonResidential,3.894469846180557,1,0.0,CSC 4,2.1094674587026794,26460,15.22742435813573,1.9448502154274747,0.5482643928877449,47.64748,0.8115026719592557,Warehouse,0,12.392163908180255,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
-122.33691999999999,Lake union,NonResidential,4.251348311031766,1,0.0,CSC 4,2.1042661375704164,26465,14.282217901048165,1.941506449216241,0.5482643928877449,47.66389,0.8115026719592557,K-12 School,0,23.926797113036216,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
-122.33594,Lake union,NonResidential,5.4281607166967865,1,0.0,CSC 4,2.1031630292252177,26473,16.038248765776974,1.94078345146529,0.5482643928877449,47.66185,0.5703095532392818,Supermarket / Grocery Store,0,16.64856730640833,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
-122.3134,Northeast,NonResidential,2.1598687907924505,1,2.317906802199964,CSC 4,2.1004614787256095,26528,13.911275861456826,1.940628707647474,0.5482643928877449,47.66345,0.5703095532392818,Office,0,16.64856730640833,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
